ID,MachineBlk1,MachineBlk2,MachineBlk3,Synbiotics-T01_F02,Synbiotics-T01_F02_2,Synbiotics-T01_F07,Synbiotics-T01_F07_2,Synbiotics-T01_F08,Synbiotics-T01_F08_2,Synbiotics-T01_F17,Synbiotics-T01_F17_2,Synbiotics-T01_F19,Synbiotics-T01_F19_2,Synbiotics-T01_F20,Synbiotics-T01_F20_2,Synbiotics-T01_F28,Synbiotics-T01_F28_2,Synbiotics-T01_F31,Synbiotics-T01_F31_2,Synbiotics-T01_F35,Synbiotics-T01_F35_2,Synbiotics-T01_F39,Synbiotics-T01_F39_2,Control-T01_F01,Control-T01_F04,Control-T01_F05,Control-T01_F11,Control-T01_F15,Control-T01_F17,Control-T01_F23,Control-T01_F26,Control-T01_F33,Control-T01_F38,Control-T01_F01_2,Control-T01_F04_2,Control-T01_F05_2,Control-T01_F11_2,Control-T01_F15_2,Control-T01_F17_2,Control-T01_F23_2,Control-T01_F26_2,Control-T01_F33_2,Control-T01_F38_2,Probiotics-T01_F01,Probiotics-T01_F01_2,Probiotics-T01_F02,Probiotics-T01_F02_2,Probiotics-T01_F09,Probiotics-T01_F09_2,Probiotics-T01_F12,Probiotics-T01_F12_2,Probiotics-T01_F17,Probiotics-T01_F17_2,Probiotics-T01_F22,Probiotics-T01_F22_2,Probiotics-T01_F31,Probiotics-T01_F31_2,Probiotics-T01_F33,Probiotics-T01_F33_2,Probiotics-T01_F35,Probiotics-T01_F35_2,Probiotics-T01_F37,Probiotics-T01_F37_2,P_Blk_01,P_Blk_01_20190824233514,P_Blk_02,P_Blk_02_20190824132314,QC04,QC05,QC06,QC07,QC08,QC09,QC10,QC11,QC12-1,QC12-2,QC13-1,QC13-2,QC13-3
16450,0,0,0,0,0,0,0,0,0,1602970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1347770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9399,29618070,0,0,0,0,0,0,0,0,0,3222680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1837630,2142810,0,0,0,4015100,1583070,0,5359070,0,0,769447,0,0,0,0,0,0,0,0,2059570,1957030,0,0,0,11760660,1474460,3183030,1994590,1341820,0,0,0,1728660,0,0,0,0,0,0,0,0
83527,0,0,0,5643380,5930130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3135600,0,0,0,0,0,0,0,0,0,3934720,0,0,0,0,0,0,4333580,0,0,0,0,0,0,6546350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4946890
56994,0,0,0,0,0,0,0,0,0,0,0,0,2420630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3282140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2113150,0,0,0,0,0,0,0,0,0,0
63561,0,0,0,0,0,221864,0,0,0,0,0,0,0,0,0,142924,185519,0,0,0,0,0,0,0,0,0,0,0,0,284539,0,497672,0,0,0,0,0,0,0,0,0,0,268702,0,0,0,0,0,0,241288,0,0,0,188204,0,0,0,0,0,0,0,0,0,707865,0,0,188897,302937,0,266156,0,0,186765,0,0,0,0,0,0,0
88257,0,0,0,0,0,0,0,0,0,0,0,0,0,2286630,0,0,0,0,0,0,0,0,0,2808950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116670,0,0,0,9926770,7074400,8237550,5831450,8712880,9120140,5520340,5490700,7573360,4659770,3421550,5120860,4693270,4480000,6469020,5974890,3653980,6495920,9221110,7887990,4714010,4024610,5193580,11134900,8080300,6533330,8103160,5005310,5097490,2283410,5959360,3241880,9224560,8598520,6078110,3863630,4639700,5646420,6742020,1868400,4041380,4339330,2904080,1936030,6099550,5700920,4954580,5110020,5840430,6291450,8358920,4798440,6077070,3612200,3394240,3367020,4784870,7114450,6186410,4903430,0,0,0,0,4900380,6304780,5715200,4070610,4965000,7079070,3618940,3265510,7774590,6885230,8559720,8753500,4691280
93679,0,0,0,3186400,50292580,5582890,31748950,63283800,73574780,9695199,12339020,49787190,7498460,0,0,2523480,57527180,3370690,0,40158380,3492830,18542600,42115160,2511560,6785290,82029910,7859310,82881290,44606120,3031670,6309480,2718470,4193370,5482070,2876760,3333080,37832600,77088960,3177290,2501020,6555130,7548480,2945990,15883020,8038080,1485490,0,1963530,67198710,2814960,40487900,8217240,71831790,47244700,7397800,3114710,7464720,2639810,5420830,2584000,73973130,3439180,6837840,0,0,0,0,6897430,53516710,0,4366480,8464153,36089860,0,21220160,6293880,3493830,6365250,3472030,4890670
34740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6418020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19445970,13359560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4945570,0
25924,0,1331030,2952890,12795950,7770850,9985400,11696270,12533960,9245910,5953240,10106940,10280750,7619110,8619700,10027440,7470140,7297920,2547040,6206380,5471260,5741790,6975680,8310400,10179390,4522520,7967530,6117160,11356560,16353190,10947340,9156890,9933260,11641580,10831310,5891700,6204330,7550590,11689800,6231420,8211580,9337520,10718130,5069640,8425030,13828790,7039990,7308950,0,7733320,8509550,8443130,8919140,9435770,6222110,6135230,5534890,6539700,9340700,12266050,9965130,9384820,2602170,6724460,3412370,4066440,0,0,9250930,14421270,8642960,6270830,8447210,1929300,3313740,1809390,6573430,7216710,6801720,8827950,10172680
97839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17067500,0,0,0,0,0,0,7457350,0,0,0,0,0,0,0,0,0,0,0,0,0,12863900,0,0,16063100,0,0,0,0,0,0,0,0,0,0,0,0,0,17402400,16382700,16675400,24866100,0,0,0,0,0,0,0,0,0,0,0,0,0,9362560,0,18163500,32441100,0,0,0
141671,1630900,3348280,4939240,0,0,0,0,0,0,0,0,0,0,0,0,5677390,0,3634030,3213440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,988392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80603,0,7352280,4015440,0,0,16626160,20432328,0,1981700,16688590,11542740,3492960,3865680,210583360,345068730,0,0,17964160,20165720,1073160350,887265850,4435830,12004200,6880420,11817790,73130880,0,9251696,38078240,0,817179,0,43304020,7907040,13223850,28128550,0,0,28763010,0,0,0,31334640,56521020,65391490,37708810,46658690,4859650,21090020,10009900,12361510,8730510,8685886,38100200,37093910,145154300,117269050,15975614,10522747,149891610,165007500,6386960,2852560,0,0,0,0,37092900,45055770,46774690,39460170,52121020,42495560,27850470,19692430,38191180,41468010,45715427,36262380,50366050
130733,0,0,0,0,0,0,976111000,1959299000,0,0,0,0,116527000,0,0,0,953680000,0,0,246159000,0,183768000,217010200,240982000,0,0,0,160670000,0,0,221088000,82085700,0,225574000,0,0,241287700,388349000,147216000,0,0,0,127177000,0,0,0,0,0,0,178418000,204718000,387160000,118692000,0,0,0,224888000,0,166911000,0,0,0,536354000,0,124573000,184012000,0,0,389856000,209544000,198806000,0,0,253592000,0,273062000,0,185035000,151654000,217092000
3825,0,4306560,5281770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2388920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6142140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100021,0,2575545,3125634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4243960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5510952,1027950,3347844,2938520,0,0,0,0,0,0,0,0,0,0,0,0,0
80511,0,0,0,10490200,7840880,0,0,6058810,9370180,1906250,0,4947570,5628240,0,0,3247320,9019000,1834580,0,0,0,3594760,0,5387800,0,0,2186430,8046850,4859360,0,0,4809060,0,2524120,0,0,0,0,0,0,0,4590470,0,0,0,0,0,0,6457840,5132230,3733530,4355920,5447070,0,1897820,0,0,0,0,0,0,2863480,5864560,0,0,0,0,3153950,6663960,5717410,0,3293160,2337930,0,0,2487920,3884820,0,3423730,0
87051,0,0,0,0,1895390,1563180,1254680,0,895172,1951600,2751900,0,1644040,0,831620,1209580,1068810,2240120,1315180,22593430,2455450,1778420,1548080,0,1899290,2802080,2050020,1736110,2084820,1199120,1330990,1285150,823953,832242,1795730,2103040,901642,1420010,1027280,0,0,0,848366,0,0,940205,0,0,0,0,2259920,1733530,2222170,1123580,0,1902280,1461050,0,1137550,1609440,0,997084,0,0,0,0,0,1297120,1035720,1379800,0,1073610,1315300,0,1997830,1558600,1292910,1159310,1117000,2835240
39922,0,0,5173940,2346330,0,4108460,0,3703930,0,2126440,0,1986210,1687130,7799130,1808410,0,0,8635970,1840810,1764890,4988640,0,0,4873070,3750660,1375920,1755040,7077730,3881360,1798040,3706310,5411370,1693100,1607400,1945290,0,3358240,2037970,2058070,3851840,0,5502880,2062260,0,0,1729730,3330520,2321090,0,0,0,5959830,0,8374290,1710460,1794930,0,3383690,1920700,4152350,1953350,1766100,1682220,0,1768060,10290360,5387340,0,2128630,4292380,1864750,0,3622940,0,1449310,3478110,0,1852420,1755130,2159130
112232,0,0,0,11033890,0,0,0,23531350,27326300,4620890,5470210,8548590,0,3081420,0,9051240,4818040,0,3191170,0,0,14853820,10247000,0,13064940,11809420,0,0,5692620,0,0,5564470,0,0,0,0,0,7208430,3663030,3264900,7037350,11709500,0,0,0,2682490,4655740,3361500,4080690,3554760,0,5376040,4787840,0,4351860,4196620,3817040,3001530,0,4917880,0,9957620,9671810,0,0,0,0,0,0,4770040,8465560,0,0,0,0,4720280,0,0,4786270,4938430
148319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1079540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650483,0,0,0,0,0,0,0,600542,0,0,0,0,0,0,0,0,0,0,0,0,0,857795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3235130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2470420,0,0,0,0,0,6163510,4208740,0,0,0,0,0,0,0,0,0,2925290,0,0,0,0,0,7016930,0
51654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3688000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7293650,0,0,0,0,0,0,0,0,0,0,0
114662,0,0,0,0,0,0,0,0,6724280,0,0,0,0,0,0,0,4670530,0,0,0,0,0,0,1534120,0,8255020,0,0,5208670,7676350,0,0,3986380,0,0,0,0,0,2390530,0,2624660,0,0,0,3975770,0,0,0,0,0,0,0,0,0,3168310,0,0,0,0,0,0,0,4314510,0,0,0,0,0,0,0,2915630,0,0,0,0,0,0,0,0,0
14864,3084300,2653120,5644000,2975350,2804450,0,0,2652550,2515230,5721430,0,2641650,3345190,2954480,3320300,3495510,0,3496980,6183550,2747280,0,3188620,0,2396000,2359870,0,5864710,2606230,0,2936560,2456380,3061310,0,2692210,3135440,3342170,3200870,2794970,0,2948630,6174060,0,3237960,0,2727700,3460060,6705920,3198640,0,2888960,3314860,2838410,0,0,2930890,2587770,2948850,2797960,2767490,2908500,0,2722110,0,9533730,6907040,3543510,0,3187890,2505800,2494080,0,2835800,2299030,4174710,2366930,0,2623090,0,2786500,2650790
124334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1867600,2187830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3831320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4641820,0,0,0,0,0,0,0,0,0,0,0,0
114265,0,0,0,3027640,0,836450,1365790,1461980,0,3660090,0,1410690,855151,0,0,3171920,3993970,0,0,0,1086490,0,1637280,1238920,0,0,0,1429990,0,0,0,1642740,0,0,0,0,882553,1779060,0,0,1173310,0,0,0,966376,0,0,0,0,3131160,2010910,0,3272640,0,0,0,1170530,1767000,0,0,0,1148830,0,0,0,0,0,0,0,1657010,1196700,0,0,0,0,0,2754040,1223850,1384940,1164410
73954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1791910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2412690,2680440,0,0,0,0,0,0
23110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,715958,971362,0,638083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1349267,0,0,0,0,0,0,979692,0,813220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,878377,878865,0,0,0,0,0,0,0,0,0,0
146409,0,0,0,2832930,1782930,1899710,1596320,2193530,3326440,2334760,1807170,1280040,2567710,990299,0,1532000,1851520,2423400,898767,979098,936407,1645520,1544500,1080000,1315970,1614000,1833660,2413640,1682040,1618970,1288920,1455980,943982,1082780,1875310,1104500,1242870,2249380,1137760,992066,1666770,1315090,790865,0,1242940,710230,0,2088647,1426740,1504740,1654120,1803710,2177340,1505290,1204610,1226140,1659350,642371,791798,1460960,1538450,934101,1279360,0,0,0,0,1311360,1932090,1516890,1412850,1083920,1633030,885140,1589629,1397100,1293790,1533620,1720930,1322450
121866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27304100,0,0,0,0,10303500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84449,0,0,0,19188810,0,1575300,23978622.2,35707520,28113450,0,0,8273260,5122030,0,0,17146110,10416140,0,0,0,1741750,1679170,1769150,4476860,0,3791400,0,4721740,34384680,0,0,8813990,0,0,0,2531210,0,22981990,0,0,12551340,17305310.6,0,0,0,0,0,0,11633370,4603070,0,10555220,10793390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1970780,0,0,0,0,1935340,13078260,5272440,1833580,1415290
126517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11824900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14182600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25058300,0,0,0,0,0,0,0,4197740,0,0
40413,0,0,0,0,0,0,2408540,0,0,0,0,0,0,0,0,0,2801540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2029930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84959,0,0,0,0,0,0,0,0,2272560,0,0,0,0,0,0,0,0,0,0,0,1734170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7464,0,6065550,3815470,3151430,6356590,2974490,2815850,3605390,3607710,4263840,10423840,4992500,3199550,3423060,15467720,3252290,14063740,0,2811580,9068360,5573210,14527050,0,4051050,9047740,5861480,0,3776280,5544850,3645790,0,8291970,6722510,11852360,7802640,0,7542210,3480100,1608110,4819550,6925930,0,0,0,6392550,0,7158460,4302410,12088160,1351960,3767980,3762690,9182700,10523450,3426200,0,3226860,0,6114630,2809590,6410740,13609770,14451430,4067300,0,7842620,0,4159960,3750240,0,0,16020920,3285380,0,5944860,0,17836670,3123100,14410900,11866450
52817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6199230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4321450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16926270,22450090,21354700,29330690,0,0,0,0,0,0,0,0,0,0,0,0,0
141648,0,0,0,1642190,0,0,4912590,0,0,0,0,2375100,0,0,0,0,4074870,0,0,0,0,0,3245310,0,0,0,0,0,3560940,0,0,5698410,0,0,0,0,0,5053250,0,0,0,3383520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1861725,1943950,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1438290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,685165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2390065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149276,89247.5,301220,865132,855850,12232190,682164,19439810,467329,439515,790300,699667,1038730,1049880,1500390,16716250,967454,11374094,137525,0,403077,192086,1382850,410481,1710650,27737426,11358948,12312410,890341,1282940,639252,20030543,14310070,422719,827056,0,20315760,631920,378786,13951232,527134,1495240,311463,292093,0,11487300,1333960,1261570,47970349,2093550,4295530,32266890,2253450,14708850,330326,666877,1784210,649283,1048230,675738,763030,176272,492759,602841,17695195,775662,158995,307633,113677,72611.2,7398527,66748.6,1062190,3826573,194365,190397,1476520,13516390,13893300,7248862,12973810
139426,0,0,0,0,0,0,0,81759500,135059000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30888600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95987,0,833325,2063695,71147980,58518690,79820380,78034960,317053490,228015000,93292800,77531650,51579470,45739840,29714034,31692424,63049600,40319150,58254160,44953990,75826761,47348207,87485260,117556570,50529150,55099200,95590390,33320880,60169910,77143760,70604200,84843970,53544900,31227090,45888260,33043586,57791500,55978669,28272500,23858130,8459540,61720730,40940724,19825351,27121890,32950070,38320593,14849970,9337310,81230780,54737320,83420220,94616510,86360220,46997550,40853490,48702640,35438970,24028246,22391024,62879190,126333310,38040800,50264660,0,0,0,0,48726230,61493170,78012040,49199900,34334290,35022100,37457990,22627740,48909940,76648800,57471170,89463260,86876388
116930,0,6230880,1758350,15799100,38286600,74717550,13804800,6721000,15497000,11194160,10197800,3416620,9265430,40036500,39387100,42985880,33663200,33120700,31977200,6629280,6824290,16060400,22671400,9017630,15028550,19829660,22871220,4174760,4942210,3064860,3844130,4658280,2587320,4781850,3083230,30346400,10484040,4701870,1827710,4403380,5016430,4509310,2108140,11522200,10273600,2442770,18003400,6830270,27167700,19636890,35255630,117587260,15990700,17167580,15871010,22120200,45076300,14577940,20341100,10206400,11973000,13435690,30719100,0,0,0,0,4010120,19492540,25857880,17303530,19082490,42646200,19341000,12908600,41019700,10378670,14162950,28746130,28243370
55300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1714760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3560120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1063720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2341650,0,0,1689650,0,0,0,0,1456070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147453,0,851241,328793,0,0,0,0,0,0,0,0,0,0,1243520,995768,0,0,0,0,781154,628552,0,0,558530,0,0,0,0,0,0,0,0,0,846396,0,0,0,0,0,585311,0,0,0,0,836313,718361,732189,0,0,0,0,0,0,0,0,0,621462,0,0,0,0,0,557010,331086,269527,362665,354550,0,0,0,0,0,752548,719768,597345,0,0,0,0,0
87594,0,0,0,1813040,3110050,1663840,0,0,31188300,0,0,2011070,1917060,2467480,0,0,1510370,0,0,0,1617070,1849700,1894010,0,0,0,0,2034270,12772640,2640640,0,2203480,0,2386310,0,0,0,2047420,0,0,0,2629530,0,0,1617230,0,0,0,0,1969470,1529040,2351620,2027190,0,0,0,0,0,0,0,3813730,1760770,0,0,0,0,0,0,0,3200150,1753410,0,0,1554860,0,0,2510330,1735500,2123470,0
117704,0,0,0,0,2197690,0,0,0,0,0,0,0,0,0,0,0,0,3713560,1257980,0,0,0,0,0,0,0,2118830,0,0,4634200,0,2014260,1596120,0,0,0,0,0,0,1874035,0,0,976640,0,0,0,2972530,0,0,0,0,0,0,0,0,0,0,0,2764740,0,0,0,0,0,0,0,0,0,0,2015250,0,0,0,0,0,0,0,1594470,0,0
10003,0,0,0,0,0,0,0,0,0,1724110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2157870,0,0,0,0,0,0,0,0,0,0,0,0,0,4745880,0,0,0,0,0,0,0,0,0,0,0,0
47319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2312430,0,0,0,0,0,0,0,2006520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80154,0,0,0,0,0,0,0,0,0,0,0,0,0,1423070,2333050,0,0,0,0,0,0,0,0,0,0,0,0,0,16852300,2052200,3135480,0,0,0,0,0,0,0,0,0,0,7314080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2245680,0,0,0,0,0,0,0,0,2133440,0,0,0,0,0,4780600,0,0,0
119392,0,0,0,16565500,8769390,10913300,15864300,31199300,29293700,18867020,11975300,11907700,11171300,5108850,5552790,13123800,14174100,18780430,6383630,7210600,0,15720400,12590400,0,0,0,0,0,22471100,0,0,18768900,0,0,12093700,0,0,0,0,19889300,17751000,17745000,0,4348060,8619740,4513180,0,33130800,12948000,9797190,0,9604870,12000200,6184440,0,7839370,0,0,0,0,12868400,7203000,9454960,0,0,0,0,3709850,11765400,14912300,11405600,6604090,0,0,0,10045500,9972920,11000600,0,10824400
146607,0,0,0,0,0,2768000,0,0,0,0,0,0,0,0,0,0,2195680,0,0,0,1073610,0,0,0,1429500,1918130,0,0,0,0,0,0,0,0,0,1467400,1700280,0,1546390,0,0,0,0,0,0,0,0,0,2808450,0,0,0,0,0,0,0,0,0,875941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84868,0,0,0,0,0,0,0,0,0,0,0,0,0,34139500,25009300,0,0,0,4308710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48704500,0,19802700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,942795,0,0,0,0,0,1335950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2614550,0,0,0,0,0,0,0,0,0,0,2285100,0,0,2237550,0,0,0,0,0,0,0,0,0,0,2883060,0,3920470,0,0,0,2426960,0,0,0,0,0,0,0,0,0,0,0,2363350,0,0,0,0,0,0,0,0,2679490,0,0,0,0,0,0,0,0,0,0,0
7493,0,3001340,0,0,0,0,0,0,0,0,0,10269340,3345960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4959200,0,3840910,0,0,0,9360520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1424350,0,2162690,5119370,0,0,0,0,0,0,0,0,3796780,0,0,0,0,0,0,0,0,0,0,0,0,0
72041,0,0,0,0,0,0,0,0,2600290,0,0,0,1946770,0,0,0,0,0,0,1779530,0,1698220,1692100,0,0,3566890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1798830,0,0,0,0,0,0,0,0,3722620,0,0,0,0,0,0,0,0,3895360,3888590,0,0,0,0,0,0,0,0,3494660,0,0,0,0,0,0,0,2378940,0,0
16231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1666180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1154960,0,0,0,0,0,0
646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4055100,0,0,0,10035600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51273300,15264600,0,0,0,0,0,0,0,0,0,0,0,0,0
139543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1739371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7773500,0,0,0,0,0,0,0,0,0,2139570,0,0,0,1391790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79590,0,0,0,2490680,18646740,3827270,0,4973970,0,15095390,2818950,4762250,0,0,0,5374100,3035570,0,875723,7804420,2268100,4745100,0,0,3687740,3693700,0,0,0,11809870,4622300,0,0,3412860,0,4385340,4812250,0,4112490,0,0,0,0,1943260,0,2076140,0,0,9152760,5521430,0,7226990,8763160,3710060,0,6557470,6856890,1117630,0,4162640,0,5857390,8779960,0,0,0,0,6433830,6695880,7951980,0,3701580,12598000,4693870,2204440,4361060,0,2776150,4762500,0
